record_id,material_key,material,condition,contamination,damage_level,weight_kg,matched_rule_id,matched_rule_name,recommendation,recovery_category,sustainability_score,reuse_score,recovery_score,circularity_level,assessment_status,requires_manual_review,estimated_co2_saved_kg,estimated_water_saved_liters,estimated_energy_saved_kwh,estimated_landfill_diverted_kg,dataset_type,dataset_purpose
TXT-07929,silk,Silk,good,high,minor,12.57,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,12,90,50,Low,Manual Review Required,True,6.29,1005.6,12.57,3.77,Synthetic,Educational sustainability analytics
TXT-07930,mixed_fabric,Mixed Fabric,poor,none,moderate,5.35,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,38,65,65,Low,Manual Review Required,True,10.7,2140.0,26.75,3.48,Synthetic,Educational sustainability analytics
TXT-07931,mixed_fabric,Mixed Fabric,fair,none,moderate,10.26,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,45,65,65,Low,Manual Review Required,True,20.52,4104.0,51.3,6.67,Synthetic,Educational sustainability analytics
TXT-07932,polyester,Polyester,excellent,none,moderate,1.53,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,60,65,75,Medium,Manual Review Required,True,4.59,918.0,10.71,1.22,Synthetic,Educational sustainability analytics
TXT-07933,linen,Linen,fair,low,moderate,4.45,RULE-006,Repairable textile,Repair and Reuse,Repair,60,90,85,Medium,Completed,False,28.93,7565.0,62.3,4.23,Synthetic,Educational sustainability analytics
TXT-07934,mixed_fabric,Mixed Fabric,good,none,severe,9.23,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,43,65,65,Low,Manual Review Required,True,18.46,3692.0,46.15,6.0,Synthetic,Educational sustainability analytics
TXT-07935,polyester,Polyester,poor,none,moderate,14.93,RULE-013,Polyester chemical recycling,Chemical Recycling,Recycling,52,65,75,Low,Completed,False,52.25,10451.0,111.97,11.94,Synthetic,Educational sustainability analytics
TXT-07936,denim,Denim,fair,low,severe,6.89,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,48,90,75,Low,Completed,False,20.67,4134.0,48.23,5.51,Synthetic,Educational sustainability analytics
TXT-07937,linen,Linen,excellent,medium,minor,11.69,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,47,90,75,Low,Manual Review Required,True,35.07,7014.0,81.83,9.35,Synthetic,Educational sustainability analytics
TXT-07938,silk,Silk,good,medium,minor,4.23,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,32,90,50,Low,Manual Review Required,True,4.23,634.5,8.46,1.69,Synthetic,Educational sustainability analytics
TXT-07939,polyester,Polyester,excellent,none,none,4.56,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,89,65,95,High,Completed,False,36.48,10032.0,82.08,4.56,Synthetic,Educational sustainability analytics
TXT-07940,polyester,Polyester,poor,none,moderate,26.22,RULE-013,Polyester chemical recycling,Chemical Recycling,Recycling,52,65,75,Low,Completed,False,91.77,18354.0,196.65,20.98,Synthetic,Educational sustainability analytics
TXT-07941,mixed_fabric,Mixed Fabric,excellent,low,minor,0.72,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,75,65,95,Medium,Completed,False,5.76,1584.0,12.96,0.72,Synthetic,Educational sustainability analytics
TXT-07942,denim,Denim,good,none,severe,8.69,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,64,90,75,Medium,Completed,False,26.07,5214.0,60.83,6.95,Synthetic,Educational sustainability analytics
TXT-07943,rayon,Rayon,good,low,minor,12.57,RULE-005,Good condition donation,Donation,Reuse,70,65,95,Medium,Completed,False,87.99,23883.0,201.12,12.57,Synthetic,Educational sustainability analytics
TXT-07944,rayon,Rayon,poor,low,minor,49.54,RULE-016,Rayon specialized recycling,Specialized Recycling,Recycling,38,65,75,Low,Manual Review Required,True,123.85,24770.0,297.24,34.68,Synthetic,Educational sustainability analytics
TXT-07945,nylon,Nylon,excellent,medium,moderate,11.45,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,35,65,75,Low,Manual Review Required,True,34.35,6870.0,80.15,9.16,Synthetic,Educational sustainability analytics
TXT-07946,polyester,Polyester,good,low,moderate,5.82,RULE-006,Repairable textile,Repair and Reuse,Repair,60,65,85,Medium,Completed,False,37.83,9894.0,81.48,5.53,Synthetic,Educational sustainability analytics
TXT-07947,mixed_fabric,Mixed Fabric,good,medium,minor,8.16,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,32,65,65,Low,Manual Review Required,True,16.32,3264.0,40.8,5.3,Synthetic,Educational sustainability analytics
TXT-07948,wool,Wool,good,medium,moderate,12.73,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,26,90,50,Low,Manual Review Required,True,12.73,1909.5,25.46,5.09,Synthetic,Educational sustainability analytics
TXT-07949,wool,Wool,good,medium,none,8.54,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,36,90,50,Low,Manual Review Required,True,8.54,1281.0,17.08,3.42,Synthetic,Educational sustainability analytics
TXT-07950,linen,Linen,fair,low,none,2.84,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,56,90,75,Medium,Manual Review Required,True,8.52,1704.0,19.88,2.27,Synthetic,Educational sustainability analytics
TXT-07951,nylon,Nylon,excellent,none,moderate,1.34,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,60,65,75,Medium,Manual Review Required,True,4.02,804.0,9.38,1.07,Synthetic,Educational sustainability analytics
TXT-07952,wool,Wool,excellent,low,severe,8.88,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,58,90,75,Medium,Completed,False,26.64,5328.0,62.16,7.1,Synthetic,Educational sustainability analytics
TXT-07953,nylon,Nylon,fair,none,moderate,4.06,RULE-006,Repairable textile,Repair and Reuse,Repair,64,65,85,Medium,Completed,False,26.39,6902.0,56.84,3.86,Synthetic,Educational sustainability analytics
TXT-07954,linen,Linen,poor,low,severe,3.17,RULE-008,Linen mechanical recycling,Mechanical Recycling,Recycling,40,90,75,Low,Completed,False,12.68,2694.5,28.53,2.69,Synthetic,Educational sustainability analytics
TXT-07955,rayon,Rayon,good,high,moderate,10.45,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,5.22,836.0,10.45,3.13,Synthetic,Educational sustainability analytics
TXT-07956,silk,Silk,fair,medium,severe,13.09,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,33,90,75,Low,Completed,False,39.27,7854.0,91.63,10.47,Synthetic,Educational sustainability analytics
TXT-07957,polyester,Polyester,fair,none,moderate,10.63,RULE-006,Repairable textile,Repair and Reuse,Repair,64,65,85,Medium,Completed,False,69.09,18071.0,148.82,10.1,Synthetic,Educational sustainability analytics
TXT-07958,polyester,Polyester,excellent,none,moderate,13.19,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,60,65,75,Medium,Manual Review Required,True,39.57,7914.0,92.33,10.55,Synthetic,Educational sustainability analytics
TXT-07959,wool,Wool,good,none,minor,9.52,RULE-005,Good condition donation,Donation,Reuse,87,90,95,High,Completed,False,66.64,18088.0,152.32,9.52,Synthetic,Educational sustainability analytics
TXT-07960,rayon,Rayon,excellent,low,moderate,7.45,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,50,65,75,Low,Manual Review Required,True,22.35,4470.0,52.15,5.96,Synthetic,Educational sustainability analytics
TXT-07961,rayon,Rayon,fair,low,minor,11.44,RULE-016,Rayon specialized recycling,Specialized Recycling,Recycling,46,65,75,Low,Manual Review Required,True,28.6,5720.0,68.64,8.01,Synthetic,Educational sustainability analytics
TXT-07962,mixed_fabric,Mixed Fabric,fair,medium,moderate,14.22,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,20,65,65,Low,Manual Review Required,True,28.44,5688.0,71.1,9.24,Synthetic,Educational sustainability analytics
TXT-07963,wool,Wool,fair,medium,severe,1.0,RULE-009,Wool fiber recovery,Fiber Recovery,Recycling,33,90,75,Low,Completed,False,3.0,600.0,7.0,0.8,Synthetic,Educational sustainability analytics
TXT-07964,linen,Linen,fair,medium,moderate,1.86,RULE-008,Linen mechanical recycling,Mechanical Recycling,Recycling,41,90,75,Low,Completed,False,7.44,1581.0,16.74,1.58,Synthetic,Educational sustainability analytics
TXT-07965,rayon,Rayon,fair,high,moderate,3.98,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,1.99,318.4,3.98,1.19,Synthetic,Educational sustainability analytics
TXT-07966,denim,Denim,good,medium,none,2.29,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,36,90,50,Low,Manual Review Required,True,2.29,343.5,4.58,0.92,Synthetic,Educational sustainability analytics
TXT-07967,denim,Denim,poor,low,none,9.55,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,48,90,75,Low,Manual Review Required,True,28.65,5730.0,66.85,7.64,Synthetic,Educational sustainability analytics
TXT-07968,acrylic,Acrylic,good,none,moderate,10.66,RULE-006,Repairable textile,Repair and Reuse,Repair,70,65,85,Medium,Completed,False,69.29,18122.0,149.24,10.13,Synthetic,Educational sustainability analytics
TXT-07969,acrylic,Acrylic,poor,medium,severe,9.48,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,19,65,75,Low,Completed,False,28.44,5688.0,66.36,7.58,Synthetic,Educational sustainability analytics
TXT-07970,polyester,Polyester,good,low,minor,3.52,RULE-005,Good condition donation,Donation,Reuse,70,65,95,Medium,Completed,False,24.64,6688.0,56.32,3.52,Synthetic,Educational sustainability analytics
TXT-07971,cotton,Cotton,poor,medium,minor,10.67,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,29,90,75,Low,Manual Review Required,True,32.01,6402.0,74.69,8.54,Synthetic,Educational sustainability analytics
TXT-07972,polyester,Polyester,good,none,severe,3.64,RULE-014,Polyester mechanical recycling,Mechanical Recycling,Recycling,58,65,75,Medium,Completed,False,14.56,3094.0,32.76,3.09,Synthetic,Educational sustainability analytics
TXT-07973,acrylic,Acrylic,good,none,none,12.88,RULE-005,Good condition donation,Donation,Reuse,84,65,95,High,Completed,False,90.16,24472.0,206.08,12.88,Synthetic,Educational sustainability analytics
TXT-07974,mixed_fabric,Mixed Fabric,poor,medium,moderate,14.99,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,12,65,65,Low,Manual Review Required,True,29.98,5996.0,74.95,9.74,Synthetic,Educational sustainability analytics
TXT-07975,nylon,Nylon,good,none,severe,0.99,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,58,65,75,Medium,Completed,False,2.97,594.0,6.93,0.79,Synthetic,Educational sustainability analytics
TXT-07976,wool,Wool,excellent,none,none,0.35,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,95,90,95,High,Completed,False,2.8,770.0,6.3,0.35,Synthetic,Educational sustainability analytics
TXT-07977,nylon,Nylon,good,medium,moderate,3.35,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,19,65,50,Low,Manual Review Required,True,3.35,502.5,6.7,1.34,Synthetic,Educational sustainability analytics
TXT-07978,wool,Wool,poor,none,moderate,10.91,RULE-009,Wool fiber recovery,Fiber Recovery,Recycling,58,90,75,Medium,Completed,False,32.73,6546.0,76.37,8.73,Synthetic,Educational sustainability analytics
TXT-07979,cotton,Cotton,fair,none,minor,9.16,RULE-019,Low contamination general upcycling,Upcycling,Upcycling,74,90,80,Medium,Completed,False,50.38,11908.0,109.92,8.24,Synthetic,Educational sustainability analytics
TXT-07980,acrylic,Acrylic,poor,hazardous,severe,0.6,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,65,20,Low,Manual Review Required,True,0.0,0.0,0.0,0.06,Synthetic,Educational sustainability analytics
TXT-07981,wool,Wool,poor,none,severe,14.12,RULE-009,Wool fiber recovery,Fiber Recovery,Recycling,50,90,75,Low,Completed,False,42.36,8472.0,98.84,11.3,Synthetic,Educational sustainability analytics
TXT-07982,mixed_fabric,Mixed Fabric,good,none,severe,11.08,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,43,65,65,Low,Manual Review Required,True,22.16,4432.0,55.4,7.2,Synthetic,Educational sustainability analytics
TXT-07983,rayon,Rayon,excellent,none,severe,11.5,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,62,65,75,Medium,Completed,False,34.5,6900.0,80.5,9.2,Synthetic,Educational sustainability analytics
TXT-07984,linen,Linen,good,medium,minor,1.79,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,32,90,50,Low,Manual Review Required,True,1.79,268.5,3.58,0.72,Synthetic,Educational sustainability analytics
TXT-07985,denim,Denim,good,low,moderate,43.47,RULE-006,Repairable textile,Repair and Reuse,Repair,66,90,85,Medium,Completed,False,282.56,73899.0,608.58,41.3,Synthetic,Educational sustainability analytics
TXT-07986,denim,Denim,excellent,none,minor,12.05,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,91,90,95,High,Completed,False,96.4,26510.0,216.9,12.05,Synthetic,Educational sustainability analytics
TXT-07987,rayon,Rayon,good,none,minor,4.89,RULE-005,Good condition donation,Donation,Reuse,80,65,95,High,Completed,False,34.23,9291.0,78.24,4.89,Synthetic,Educational sustainability analytics
TXT-07988,acrylic,Acrylic,fair,low,moderate,4.91,RULE-006,Repairable textile,Repair and Reuse,Repair,54,65,85,Low,Completed,False,31.91,8347.0,68.74,4.66,Synthetic,Educational sustainability analytics
TXT-07989,cotton,Cotton,poor,low,severe,14.72,RULE-007,Cotton mechanical recycling,Mechanical Recycling,Recycling,40,90,75,Low,Completed,False,58.88,12512.0,132.48,12.51,Synthetic,Educational sustainability analytics
TXT-07990,rayon,Rayon,poor,none,none,18.43,RULE-016,Rayon specialized recycling,Specialized Recycling,Recycling,52,65,75,Low,Manual Review Required,True,46.08,9215.0,110.58,12.9,Synthetic,Educational sustainability analytics
TXT-07991,nylon,Nylon,fair,low,minor,3.44,RULE-015,Nylon chemical recycling,Chemical Recycling,Recycling,56,65,75,Medium,Completed,False,12.04,2408.0,25.8,2.75,Synthetic,Educational sustainability analytics
TXT-07992,silk,Silk,good,low,severe,14.95,RULE-010,Silk reuse and upcycling,Upcycling,Upcycling,56,90,80,Medium,Completed,False,82.22,19435.0,179.4,13.46,Synthetic,Educational sustainability analytics
TXT-07993,polyester,Polyester,poor,none,none,2.63,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,52,65,75,Low,Manual Review Required,True,7.89,1578.0,18.41,2.1,Synthetic,Educational sustainability analytics
TXT-07994,denim,Denim,poor,hazardous,none,8.0,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,90,20,Low,Manual Review Required,True,0.0,0.0,0.0,0.8,Synthetic,Educational sustainability analytics
TXT-07995,silk,Silk,good,none,minor,3.6,RULE-005,Good condition donation,Donation,Reuse,87,90,95,High,Completed,False,25.2,6840.0,57.6,3.6,Synthetic,Educational sustainability analytics
TXT-07996,rayon,Rayon,poor,none,minor,7.35,RULE-016,Rayon specialized recycling,Specialized Recycling,Recycling,48,65,75,Low,Manual Review Required,True,18.38,3675.0,44.1,5.14,Synthetic,Educational sustainability analytics
TXT-07997,silk,Silk,poor,none,moderate,3.7,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,48,90,75,Low,Manual Review Required,True,11.1,2220.0,25.9,2.96,Synthetic,Educational sustainability analytics
TXT-07998,silk,Silk,fair,high,moderate,13.56,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,90,50,Low,Manual Review Required,True,6.78,1084.8,13.56,4.07,Synthetic,Educational sustainability analytics
TXT-07999,rayon,Rayon,good,hazardous,none,33.58,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,65,20,Low,Manual Review Required,True,0.0,0.0,0.0,3.36,Synthetic,Educational sustainability analytics
TXT-08000,acrylic,Acrylic,good,low,minor,8.28,RULE-005,Good condition donation,Donation,Reuse,70,65,95,Medium,Completed,False,57.96,15732.0,132.48,8.28,Synthetic,Educational sustainability analytics
TXT-08001,wool,Wool,poor,high,none,9.13,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,2,90,50,Low,Manual Review Required,True,4.57,730.4,9.13,2.74,Synthetic,Educational sustainability analytics
TXT-08002,denim,Denim,poor,medium,moderate,7.71,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,23,90,75,Low,Manual Review Required,True,23.13,4626.0,53.97,6.17,Synthetic,Educational sustainability analytics
TXT-08003,mixed_fabric,Mixed Fabric,fair,medium,none,1.68,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,30,65,65,Low,Manual Review Required,True,3.36,672.0,8.4,1.09,Synthetic,Educational sustainability analytics
TXT-08004,mixed_fabric,Mixed Fabric,fair,none,none,10.72,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,55,65,65,Medium,Manual Review Required,True,21.44,4288.0,53.6,6.97,Synthetic,Educational sustainability analytics
TXT-08005,silk,Silk,good,medium,none,3.17,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,36,90,50,Low,Manual Review Required,True,3.17,475.5,6.34,1.27,Synthetic,Educational sustainability analytics
TXT-08006,mixed_fabric,Mixed Fabric,fair,high,minor,4.77,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,2.38,381.6,4.77,1.43,Synthetic,Educational sustainability analytics
TXT-08007,silk,Silk,good,medium,moderate,6.78,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,26,90,50,Low,Manual Review Required,True,6.78,1017.0,13.56,2.71,Synthetic,Educational sustainability analytics
TXT-08008,cotton,Cotton,good,medium,severe,3.39,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,39,90,75,Low,Completed,False,10.17,2034.0,23.73,2.71,Synthetic,Educational sustainability analytics
TXT-08009,linen,Linen,excellent,medium,severe,44.27,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,43,90,75,Low,Completed,False,132.81,26562.0,309.89,35.42,Synthetic,Educational sustainability analytics
TXT-08010,cotton,Cotton,poor,low,none,11.49,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,48,90,75,Low,Manual Review Required,True,34.47,6894.0,80.43,9.19,Synthetic,Educational sustainability analytics
TXT-08011,silk,Silk,excellent,none,none,0.26,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,95,90,95,High,Completed,False,2.08,572.0,4.68,0.26,Synthetic,Educational sustainability analytics
TXT-08012,acrylic,Acrylic,fair,medium,moderate,3.97,RULE-017,Acrylic industrial recovery,Industrial Recovery,Industrial Recovery,13,65,50,Low,Manual Review Required,True,7.15,1191.0,15.88,2.38,Synthetic,Educational sustainability analytics
TXT-08013,acrylic,Acrylic,good,low,none,13.45,RULE-005,Good condition donation,Donation,Reuse,74,65,95,Medium,Completed,False,94.15,25555.0,215.2,13.45,Synthetic,Educational sustainability analytics
TXT-08014,polyester,Polyester,poor,none,minor,14.15,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,48,65,75,Low,Manual Review Required,True,42.45,8490.0,99.05,11.32,Synthetic,Educational sustainability analytics
TXT-08015,nylon,Nylon,poor,hazardous,none,1.85,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,65,20,Low,Manual Review Required,True,0.0,0.0,0.0,0.19,Synthetic,Educational sustainability analytics
TXT-08016,acrylic,Acrylic,poor,medium,minor,4.36,RULE-017,Acrylic industrial recovery,Industrial Recovery,Industrial Recovery,12,65,50,Low,Manual Review Required,True,7.85,1308.0,17.44,2.62,Synthetic,Educational sustainability analytics
TXT-08017,mixed_fabric,Mixed Fabric,good,hazardous,minor,9.5,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,65,20,Low,Manual Review Required,True,0.0,0.0,0.0,0.95,Synthetic,Educational sustainability analytics
TXT-08018,polyester,Polyester,good,medium,moderate,14.02,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,19,65,50,Low,Manual Review Required,True,14.02,2103.0,28.04,5.61,Synthetic,Educational sustainability analytics
TXT-08019,mixed_fabric,Mixed Fabric,good,low,minor,5.5,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,47,65,65,Low,Manual Review Required,True,11.0,2200.0,27.5,3.58,Synthetic,Educational sustainability analytics
TXT-08020,cotton,Cotton,poor,high,none,4.59,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,2,90,50,Low,Manual Review Required,True,2.29,367.2,4.59,1.38,Synthetic,Educational sustainability analytics
TXT-08021,cotton,Cotton,fair,low,minor,13.01,RULE-019,Low contamination general upcycling,Upcycling,Upcycling,64,90,80,Medium,Completed,False,71.55,16913.0,156.12,11.71,Synthetic,Educational sustainability analytics
TXT-08022,silk,Silk,excellent,none,severe,0.56,RULE-010,Silk reuse and upcycling,Upcycling,Upcycling,70,90,80,Medium,Completed,False,3.08,728.0,6.72,0.5,Synthetic,Educational sustainability analytics
TXT-08023,cotton,Cotton,excellent,low,minor,7.18,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,81,90,95,High,Completed,False,57.44,15796.0,129.24,7.18,Synthetic,Educational sustainability analytics
TXT-08024,linen,Linen,good,medium,severe,23.29,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,39,90,75,Low,Completed,False,69.87,13974.0,163.03,18.63,Synthetic,Educational sustainability analytics
TXT-08025,linen,Linen,poor,low,moderate,11.23,RULE-008,Linen mechanical recycling,Mechanical Recycling,Recycling,48,90,75,Low,Completed,False,44.92,9545.5,101.07,9.55,Synthetic,Educational sustainability analytics
TXT-08026,acrylic,Acrylic,good,high,moderate,3.56,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,1.78,284.8,3.56,1.07,Synthetic,Educational sustainability analytics
TXT-08027,cotton,Cotton,poor,none,moderate,2.55,RULE-007,Cotton mechanical recycling,Mechanical Recycling,Recycling,58,90,75,Medium,Completed,False,10.2,2167.5,22.95,2.17,Synthetic,Educational sustainability analytics
TXT-08028,nylon,Nylon,good,high,severe,1.88,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,0.94,150.4,1.88,0.56,Synthetic,Educational sustainability analytics
TXT-08029,wool,Wool,fair,low,none,14.33,RULE-009,Wool fiber recovery,Fiber Recovery,Recycling,66,90,75,Medium,Completed,False,42.99,8598.0,100.31,11.46,Synthetic,Educational sustainability analytics
TXT-08030,polyester,Polyester,excellent,low,minor,0.75,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,75,65,95,Medium,Completed,False,6.0,1650.0,13.5,0.75,Synthetic,Educational sustainability analytics
TXT-08031,rayon,Rayon,fair,low,severe,2.57,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,42,65,75,Low,Completed,False,7.71,1542.0,17.99,2.06,Synthetic,Educational sustainability analytics
TXT-08032,wool,Wool,fair,none,severe,5.18,RULE-009,Wool fiber recovery,Fiber Recovery,Recycling,58,90,75,Medium,Completed,False,15.54,3108.0,36.26,4.14,Synthetic,Educational sustainability analytics
TXT-08033,linen,Linen,good,none,none,4.59,RULE-005,Good condition donation,Donation,Reuse,91,90,95,High,Completed,False,32.13,8721.0,73.44,4.59,Synthetic,Educational sustainability analytics
TXT-08034,denim,Denim,poor,hazardous,none,3.53,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,90,20,Low,Manual Review Required,True,0.0,0.0,0.0,0.35,Synthetic,Educational sustainability analytics
TXT-08035,linen,Linen,good,high,minor,23.95,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,12,90,50,Low,Manual Review Required,True,11.97,1916.0,23.95,7.18,Synthetic,Educational sustainability analytics
TXT-08036,nylon,Nylon,good,low,severe,13.69,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,48,65,75,Low,Completed,False,41.07,8214.0,95.83,10.95,Synthetic,Educational sustainability analytics
TXT-08037,rayon,Rayon,good,low,moderate,4.31,RULE-006,Repairable textile,Repair and Reuse,Repair,60,65,85,Medium,Completed,False,28.01,7327.0,60.34,4.09,Synthetic,Educational sustainability analytics
TXT-08038,denim,Denim,poor,none,none,10.92,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,58,90,75,Medium,Manual Review Required,True,32.76,6552.0,76.44,8.74,Synthetic,Educational sustainability analytics
TXT-08039,wool,Wool,fair,low,moderate,14.82,RULE-006,Repairable textile,Repair and Reuse,Repair,60,90,85,Medium,Completed,False,96.33,25194.0,207.48,14.08,Synthetic,Educational sustainability analytics
TXT-08040,denim,Denim,good,low,none,7.34,RULE-005,Good condition donation,Donation,Reuse,81,90,95,High,Completed,False,51.38,13946.0,117.44,7.34,Synthetic,Educational sustainability analytics
TXT-08041,mixed_fabric,Mixed Fabric,poor,hazardous,severe,9.77,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,65,20,Low,Manual Review Required,True,0.0,0.0,0.0,0.98,Synthetic,Educational sustainability analytics
TXT-08042,linen,Linen,poor,medium,moderate,22.77,RULE-008,Linen mechanical recycling,Mechanical Recycling,Recycling,33,90,75,Low,Completed,False,91.08,19354.5,204.93,19.35,Synthetic,Educational sustainability analytics
TXT-08043,polyester,Polyester,good,none,minor,13.34,RULE-005,Good condition donation,Donation,Reuse,80,65,95,High,Completed,False,93.38,25346.0,213.44,13.34,Synthetic,Educational sustainability analytics
TXT-08044,mixed_fabric,Mixed Fabric,fair,none,none,9.66,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,55,65,65,Medium,Manual Review Required,True,19.32,3864.0,48.3,6.28,Synthetic,Educational sustainability analytics
TXT-08045,denim,Denim,good,none,none,10.21,RULE-005,Good condition donation,Donation,Reuse,91,90,95,High,Completed,False,71.47,19399.0,163.36,10.21,Synthetic,Educational sustainability analytics
TXT-08046,linen,Linen,good,low,moderate,10.62,RULE-006,Repairable textile,Repair and Reuse,Repair,66,90,85,Medium,Completed,False,69.03,18054.0,148.68,10.09,Synthetic,Educational sustainability analytics
TXT-08047,nylon,Nylon,poor,none,severe,8.0,RULE-015,Nylon chemical recycling,Chemical Recycling,Recycling,44,65,75,Low,Completed,False,28.0,5600.0,60.0,6.4,Synthetic,Educational sustainability analytics
TXT-08048,denim,Denim,poor,hazardous,moderate,29.95,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,90,20,Low,Manual Review Required,True,0.0,0.0,0.0,3.0,Synthetic,Educational sustainability analytics
TXT-08049,denim,Denim,good,low,minor,8.7,RULE-005,Good condition donation,Donation,Reuse,77,90,95,Medium,Completed,False,60.9,16530.0,139.2,8.7,Synthetic,Educational sustainability analytics
TXT-08050,rayon,Rayon,good,none,minor,8.8,RULE-005,Good condition donation,Donation,Reuse,80,65,95,High,Completed,False,61.6,16720.0,140.8,8.8,Synthetic,Educational sustainability analytics
TXT-08051,cotton,Cotton,fair,medium,minor,12.0,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,26,90,50,Low,Manual Review Required,True,12.0,1800.0,24.0,4.8,Synthetic,Educational sustainability analytics
TXT-08052,denim,Denim,good,none,severe,8.01,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,64,90,75,Medium,Completed,False,24.03,4806.0,56.07,6.41,Synthetic,Educational sustainability analytics
TXT-08053,cotton,Cotton,poor,high,minor,13.14,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,90,50,Low,Manual Review Required,True,6.57,1051.2,13.14,3.94,Synthetic,Educational sustainability analytics
